-0,-0
-5.6092,-3.4225e-05
-9.4241,-3.2178e-05
-2.3912,-3.5908e-05
-6.1134,-5.8327e-05
-10.065,-9.1032e-05
-5.1495,-9.5252e-05
-0.092684,-0.00013124
-4.1374,-0.00018821
-5.472,-0.00016624
-0.18537,-0.0001896
-7.1255,-0.00021809
-2.2059,-0.00017415
-8.2303,-0.00010456
-6.436,-5.9269e-05
-5.8391,2.9503e-05
-5.2422,6.4092e-05
-4.4117,7.5358e-08
-6.436,-3.4024e-05
-0.18537,-0.00010595
-1.7944,-0.00019145
-3.218,-0.00015268
-7.17,-4.7551e-05
-5.3312,-0.00010874
-0.32254,-3.4928e-05
-6.0207,5.8026e-05
-0.68957,2.483e-05
-6.1134,-0.0001055
-4.7825,-1.3941e-05
-5.0568,-8.3082e-05
-4.7343,-0.00020452
-4.6898,-0.00022973
-3.496,-0.00014005
-8.8717,-0.00016014
-5.7019,-0.00021571
-11.4,-9.8945e-05
-5.9762,-0.00011903
-6.7103,-0.00018628
-5.9318,-0.0002162
-8.3193,-9.6157e-05
-5.0568,-0.00015268
-4.6416,-0.00012792
-9.6539,-0.00011579
-5.0568,-8.4024e-05
-2.1169,-0.0001555
-2.5284,-0.00011579
-3.3551,-8.7302e-05
-7.6297,-8.4966e-05
-1.4718,-9.9435e-05
-6.7103,-8.1198e-05
-3.0808,-0.0001396
-2.5284,-0.00020735
-4.0447,-0.00017653
-4.1374,-0.0001639
-4.6898,-0.0001555
-7.17,-0.00011439
-3.6777,-0.00010362
-9.1015,-8.8659e-05
-2.4357,-0.00014333
-2.8954,-0.00011812
-6.6658,-0.00012464
-6.436,-4.3858e-05
-4.7343,-0.00012046
-4.9641,-0.00011017
1.3309,-9.5215e-05
-2.4839,-0.00011763
-2.0242,-0.00014284
-5.2867,-8.3044e-05
-7.9523,-2.6978e-05
-0.45971,-8.1161e-05
-1.1975,-2.1364e-05
-4.0002,4.7852e-06
-3.3107,1.8802e-05
-4.0929,-1.2509e-05
-6.8512,1.413e-05
-3.4478,1.3188e-05
-3.1735,-1.3451e-05
-4.1819,1.2698e-05
-4.5526,9.1183e-05
-4.5044,0.0001318
-5.2867,0.00012573
-6.1134,0.00025561
-9.0088,0.00028086
-4.827,0.00030139
-7.6779,0.00028693
-4.2301,0.00033595
-5.2422,0.00024861
-4.1374,0.00021963
-6.5731,0.00025701
-1.8388,0.00032615
-3.6777,0.0003841
-0.87493,0.00041771
-7.8151,0.00047189
-5.1013,0.00050927
-6.9883,0.00049292
-8.0894,0.00048402
-3.585,0.00053821
-4.4599,0.00057419
-3.218,0.00050927
-7.3554,0.0006298
-3.1253,0.00064243
-5.472,0.00065878
-5.6092,0.00071997
-4.9641,0.00078534
-6.8957,0.00073067
-5.0568,0.00080166
-4.8715,0.00080166
-4.3228,0.00083342
-3.1253,0.00088482
-4.0002,0.00094039
-4.1374,0.00088904
-1.6572,0.0010054
-5.7909,0.00097265
0.088976,0.0010077
-7.8151,0.0011044
-5.7464,0.0011684
-5.1013,0.0011777
-3.1735,0.0013235
-7.7224,0.0013861
-8.2748,0.0013534
-0.13717,0.0014131
-4.0447,0.0014262
-6.8512,0.0014038
-2.2059,0.0014342
-6.1616,0.0014874
-0.73776,0.0015537
-3.1253,0.0016757
-1.242,0.0016957
-5.6537,0.0017625
-8.3193,0.0018368
-4.7825,0.0018588
-6.0207,0.0018336
-5.3312,0.0019536
-3.3551,0.001991
-3.6332,0.002013
-3.6777,0.0020429
-5.472,0.0021349
-5.2867,0.0021354
-5.7909,0.0021681
-4.0447,0.0022148
-2.8954,0.0023236
-5.7909,0.0023559
-2.8954,0.0024007
-2.1169,0.0025035
-5.7464,0.0026025
-6.2061,0.0026174
-8.7345,0.0026936
-5.7019,0.0027477
-4.5971,0.0027473
-6.5286,0.002773
-5.0123,0.0028491
-5.472,0.0028407
-5.8391,0.0028972
-4.4599,0.0029626
-1.8388,0.0030075
-6.1134,0.0030892
-7.4925,0.0031971
-5.194,0.0032391
-4.1819,0.0032644
-4.1374,0.0033125
-7.1255,0.0032836
-5.2867,0.0033247
-7.1255,0.0034195
-4.8715,0.0035288
-2.8954,0.0035685
-3.6777,0.0037115
-4.0002,0.0038114
-3.0363,0.0038296
-2.4839,0.0038114
-6.8512,0.0039398
-10.114,0.0039861
-9.7911,0.0040225
-9.4686,0.0041454
-2.0242,0.0042393
-5.561,0.00423
-1.9315,0.0042421
-2.8954,0.0042454
-3.0808,0.0042813
-0.87493,0.0042986
-7.7706,0.0044084
-1.7462,0.0044649
-3.3107,0.0045873
-3.0363,0.0046901
-0.87493,0.0048148
-6.9401,0.00489
-7.3109,0.0049989
-5.9318,0.0050414
-3.8631,0.0050512
-6.8957,0.0050946
-1.3346,0.0051166
-5.6537,0.0051806
-5.4238,0.0052614
-2.7583,0.0053338
-4.3228,0.0054043
-7.7224,0.0054281
-6.2061,0.005452
-7.7706,0.0054936
-4.9196,0.0055067
-3.9557,0.0055095
-5.1495,0.0055581
-3.2662,0.0056071
-7.9523,0.0056333
0.31883,0.0057202
-4.0929,0.0058449
-9.4241,0.0059107
-4.0002,0.0059803
-2.8509,0.0060677
-7.081,0.0060962
-4.6416,0.0061335
-4.0447,0.0061985
-7.2182,0.0062158
-5.561,0.0062266
-7.4481,0.0062187
-2.3912,0.0062677
-9.3759,0.0063466
-3.585,0.0064186
-3.6332,0.006498
-10.206,0.0066217
-7.4925,0.0066694
-5.6537,0.0067432
-0,0.0068272
-2.9436,0.0068576
-1.2864,0.0068903
-8.8272,0.0069768
-6.6213,0.0070113
-6.2061,0.0070029
-5.7019,0.0071178
-4.6898,0.0072075
-7.6779,0.0072902
-7.081,0.0073271
-5.472,0.0074579
-3.585,0.007478
-6.5731,0.0075574
-6.3433,0.0075416
-10.711,0.0076784
-7.5852,0.0077391
-7.4481,0.0077863
-1.2864,0.0078582
-5.7019,0.0079428
-4.0929,0.0079301
-8.1821,0.0079881
-7.9523,0.0080133
-1.9315,0.0080194
-14.755,0.008068
-4.1374,0.0081278
-5.4238,0.0081684
-7.8151,0.0082693
-1.0566,0.0083436
-3.7259,0.0084585
-5.7464,0.0085155
-2.2059,0.0085847
-5.3312,0.0086645
-3.4033,0.0087323
-7.2627,0.0087299
-1.5163,0.0087911
-4.5526,0.0088691
-3.6777,0.0088827
-5.8391,0.0088962
-5.9762,0.0089925
-0.96762,0.0091046
-2.8509,0.0091989
-7.7706,0.0092919
-8.8717,0.0094016
-5.9318,0.0093848
-5.561,0.0094035
-8.6418,0.0093913
-6.0689,0.0094554
-7.1255,0.0094937
-2.8954,0.009532
-10.206,0.0095642
-6.7103,0.0096549
-2.7583,0.0096436
-6.0689,0.0097431
-7.17,0.0098422
-7.2182,0.0098865
-3.0808,0.0099024
-6.8512,0.010011
-5.2422,0.010026
-2.9881,0.010106
-5.2422,0.010171
-4.3673,0.010227
-6.2061,0.010265
-3.9075,0.01031
-6.803,0.010385
-8.5973,0.010404
-0.82674,0.010491
-2.1169,0.01055
-5.5165,0.010592
-4.2746,0.010677
-5.0568,0.010779
-4.8715,0.010785
-7.7224,0.010829
-5.0568,0.01096
-7.17,0.010967
-7.2627,0.011001
-10.343,0.011046
-7.5407,0.0111
-2.4357,0.011099
-7.0328,0.011143
-4.9196,0.011208
-8.0449,0.011294
-0.22986,0.01139
-2.5284,0.011449
-2.2541,0.011511
-5.7909,0.011573
-6.1134,0.011636
-1.2864,0.011654
-4.827,0.011758
3.0771,0.011857
-2.6211,0.011952
-5.6537,0.012026
-3.496,0.012102
-11.723,0.012078
-3.7704,0.012122
-5.7909,0.012175
-9.146,0.012213
-3.7704,0.012257
-7.17,0.012326
-2.5766,0.012339
-4.0447,0.012388
-5.3312,0.012492
-4.0929,0.012592
-4.3673,0.012691
-6.0207,0.012797
-7.2182,0.012861
-11.723,0.012876
-7.5407,0.012923
-5.7464,0.012945
-5.472,0.012968
0.64137,0.012967
-9.9283,0.013015
-6.8957,0.013107
-6.8957,0.013198
-3.4033,0.013292
-8.0004,0.013385
-1.0121,0.013438
-5.2422,0.013449
-6.6213,0.013505
-0.78225,0.013523
-5.6092,0.01362
-7.5852,0.013672
-9.1015,0.013746
-4.6898,0.013811
-5.472,0.013862
-7.7224,0.013898
-5.7464,0.014002
-6.2506,0.014041
-5.7019,0.014071
-5.8836,0.014171
