step,cracktip_ratio,time,ELM
6,0.22437611857775508,9.33314824104309,11211
7,0.2489288512856116,12.677201747894287,13199
8,0.2738392148514618,15.7494056224823,15253
9,0.29872442624206685,20.17287278175354,17449
10,0.32187122824048564,25.271638870239258,19869
11,0.3460653687837496,29.94548487663269,22157
12,0.36975515157349537,35.112173557281494,23961
13,0.39321148587173793,42.95944023132324,25561
14,0.4157666576328356,51.02553677558899,27049
15,0.43725694151311034,60.38098073005676,28477
16,0.4580967831081818,68.17335891723633,29623
17,0.47908406397005865,78.35326433181763,30849
18,0.498353377362185,87.00614428520203,31993
19,0.5168582874584683,97.89890789985657,33087
20,0.5354552365167966,107.18471240997314,34089
21,0.553011993826813,116.72245287895203,35051
22,0.5691994109520743,128.81071972846985,36071
23,0.5853868280773356,138.79885029792786,37121
24,0.5998681913463607,149.07992887496948,38079
25,0.6143698267234048,161.8904149532318,39015
26,0.6285081994768613,172.5929524898529,39857
27,0.6422404841477504,181.02114701271057,40335
28,0.6551896990091748,191.99466967582703,40775
29,0.6689219836800638,203.030513048172,41205
30,0.6803569120510553,211.65528345108032,41589
31,0.6917918404220468,220.3576111793518,42049
32,0.7020641069095123,231.6650948524475,42393
33,0.7123928804778099,243.1712007522583,42850
34,0.7216361998332388,252.2015655040741,43228
35,0.7312830305586487,261.5016839504242,43564
36,0.7405316987932404,273.3229970932007,43900
37,0.7493715067786879,282.7162058353424,44204
38,0.7578131522733171,292.0741128921509,44458
39,0.765851286397965,301.4100830554962,44700
40,0.7730877466618132,310.88215160369873,44984
41,0.7799206955556802,320.436461687088,45142
42,0.7867536444495473,330.0018711090088,45346
43,0.7935111177766077,342.322096824646,45553
44,0.7991128481443283,352.2154006958008,45783
45,0.8059251126219926,361.9655718803406,46013
46,0.8111233316197319,371.78854489326477,46259
47,0.8165012596063228,381.5965003967285,46457
48,0.8212959672340809,391.5241377353668,46575
49,0.8264500928395421,401.3650016784668,46801
50,0.8310209980861705,411.38086891174316,46951
51,0.8353681009516691,422.6703655719757,47117
52,0.8399390061982974,734.671844959259,47299
53,0.8440623066826664,744.9811379909515,47439
54,0.8480058981781837,755.3467352390289,47581
55,0.8519494896737011,762.9464135169983,47673
56,0.85607279015807,773.8929145336151,47841
57,0.8593890679024765,781.2057585716248,47935
58,0.8629291480280126,788.5275287628174,48076
59,0.8663891896339262,796.0844430923462,48136
60,0.8691140904306308,803.3713204860687,48268
61,0.8716952273658283,810.8617701530457,48320
62,0.8756028737340011,821.1625998020172,48392
63,0.8783277745307058,828.2825529575348,48442
64,0.8809089114659032,835.6011292934418,48530
65,0.8835619303318543,843.0019247531891,48572
66,0.8862149491978053,850.3681674003601,48642
67,0.8876133405615344,857.7520823478699,48654
68,0.8901944774967319,865.0654757022858,48761
69,0.8918596468032843,872.34614610672,48793
70,0.8941776959362291,879.9394106864929,48849
71,0.895914747173535,887.4130527973175,48903
72,0.8975080345493339,894.9060890674591,48925
73,0.8991013219251328,902.698502779007,49007
74,0.8999698475437858,907.3776676654816,49007
75,0.9015631349195847,914.8805663585663,49037
76,0.9032283042261372,922.3872301578522,49147
77,0.9040249479140365,929.9031236171722,49175
78,0.9056901172205891,938.315648317337,49189
79,0.9072115226656343,946.3796756267548,49207
80,0.9081519302150409,953.8485090732574,49239
81,0.9096733356600862,964.6047780513763,49308
82,0.9114103868973923,972.0137650966644,49324
83,0.9131474381346983,979.3646614551544,49378
84,0.9140159637533514,983.9078211784363,49378
85,0.9148844893720043,991.5556552410126,49406
86,0.9157530149906574,999.1016757488251,49458
87,0.9166215406093103,1006.4922568798065,49484
88,0.9174900662279634,1014.2476332187653,49526
89,0.9183585918466164,1018.5814085006714,49526
90,0.9192271174652694,1026.644535779953,49560
91,0.9209641687025755,1034.1393465995789,49570
92,0.9218326943212285,1041.4458436965942,49616
93,0.9227012199398815,1049.2977674007416,49634
94,0.9227012199398815,1056.9899899959564,49658
95,0.9235697455585345,1064.3953297138214,49706
96,0.9244382711771875,1068.937075138092,49706
97,0.9253067967958406,1073.513304233551,49706
98,0.9261753224144935,1081.1691045761108,49720
99,0.9261753224144935,1088.750462770462,49740
100,0.9261753224144935,1096.3734645843506,49772
step,cracktip_ratio,time,ELM
1,0.11299765608352508,1.313797950744629,3155
2,0.1330592686854044,2.6157150268554688,4677
3,0.15452705204371753,4.266006708145142,6257
4,0.17760258323799982,6.231678009033203,7897
5,0.20121569018943908,9.261563301086426,9487
6,0.2246405510737054,12.163220643997192,11315
7,0.25001929662858924,16.363056898117065,13313
8,0.2743680798433624,21.155547618865967,15447
9,0.29936020273088126,27.80658507347107,17661
10,0.3231176190411964,36.692675828933716,20277
11,0.34750990901315015,42.73622250556946,22481
12,0.3714722264201462,49.24428153038025,24307
13,0.3947951398834846,57.98017716407776,25937
14,0.4175100308684252,66.33867740631104,27371
15,0.4388279742652669,76.48175549507141,28763
16,0.4601264578378442,85.66463613510132,29981
17,0.48066104266378995,94.372398853302,31171
18,0.5004371701354675,105.09743285179138,32263
19,0.5201096038277684,116.21354389190674,33355
20,0.5378881957735095,123.44638347625732,34293
21,0.5554695364720368,132.95284366607666,35231
22,0.5718397577675403,142.7281849384308,36263
23,0.5874584902740563,153.0347135066986,37441
24,0.6023257339915846,166.21229219436646,38407
25,0.6164414889201254,177.06439757347107,39311
26,0.6308055557767589,188.6649227142334,40063
27,0.6439375748084255,197.36252307891846,40489
28,0.6567039854996078,208.77552580833435,40945
29,0.6696532003610323,217.54543447494507,41365
30,0.6818711985414883,229.01001071929932,41825
31,0.6925935142828463,238.04761862754822,42105
32,0.7032127850594609,249.83622765541077,42555
33,0.7135980657085907,262.00696444511414,42996
34,0.7232448964340008,272.03340554237366,43296
35,0.7328917271594109,284.0655770301819,43682
36,0.7417315351448583,293.5040457248688,43984
37,0.7505766920094689,305.75720405578613,44312
38,0.7586148261341167,315.3037931919098,44604
39,0.7666529602587646,324.95882654190063,44818
40,0.7738894205226129,334.5993323326111,45080
41,0.7803242069256615,344.602664232254,45280
42,0.7879588296803282,357.29767298698425,45513
43,0.7937349201577374,366.9423727989197,45703
44,0.8003674756465502,376.73885440826416,45889
45,0.8061489150031224,386.46464347839355,46139
46,0.8113471340008617,396.334095954895,46337
47,0.8165012596063228,406.3349952697754,46549
48,0.8221029899740435,416.2688205242157,46725
49,0.8266738952206718,426.0394654273987,46869
50,0.8310209980861705,436.2923233509064,47063
51,0.8355919033327988,446.3775656223297,47275
52,0.8399390061982974,456.46372747421265,47395
53,0.8442861090637961,467.35651898384094,47573
54,0.8482297005593135,477.5615439414978,47673
55,0.8523530010436824,488.14452719688416,47861
56,0.8554895697992373,495.5840618610382,47949
57,0.8596128702836062,502.77891635894775,48075
58,0.8633326593979939,510.0695993900299,48174
59,0.8664692281535488,517.3907182216644,48282
60,0.8690422084998772,524.7603590488434,48400
61,0.8729498548680501,532.2449014186859,48452
62,0.8756028737340011,539.659654378891,48534
63,0.8782558925999522,547.0822179317474,48584
64,0.8809089114659032,554.6330714225769,48662
65,0.8835619303318543,562.3907623291016,48696
66,0.8861430672670517,569.8136644363403,48782
67,0.8875414586307808,577.5825381278992,48806
68,0.8901225955659783,585.321799993515,48901
69,0.8917158829417772,592.9053919315338,48935
70,0.8934529341790831,600.7868897914886,49013
71,0.895046221554882,608.4598941802979,49025
72,0.8973642706878268,619.358024597168,49089
73,0.8991013219251328,627.1832046508789,49155
74,0.8999698475437858,635.7765758037567,49189
75,0.9015631349195847,643.6503684520721,49235
76,0.9031564222953836,651.6714837551117,49261
77,0.9040249479140365,659.6946301460266,49295
78,0.9056182352898354,667.3568477630615,49361
79,0.9072115226656343,675.2319176197052,49373
80,0.9080800482842873,682.759387254715,49404
81,0.9096733356600862,690.1916611194611,49468
82,0.9105418612787393,697.7516098022461,49476
83,0.9122789125160453,705.4836804866791,49488
84,0.9131474381346983,712.9431765079498,49522
85,0.9140159637533514,720.4213061332703,49556
86,0.9148844893720043,724.9011058807373,49556
87,0.9157530149906574,732.6619100570679,49594
88,0.9166215406093103,737.3745312690735,49594
89,0.9174900662279634,748.295976638794,49644
90,0.9183585918466164,755.8397259712219,49666
91,0.9192271174652694,763.7663323879242,49676
92,0.9200956430839224,771.553459405899,49718
93,0.9209641687025755,779.4738929271698,49736
94,0.9218326943212285,787.227306842804,49744
95,0.9218326943212285,791.6187505722046,49744
96,0.9218326943212285,799.2025837898254,49756
97,0.9227012199398815,806.6563849449158,49780
98,0.9227012199398815,814.126987695694,49786
99,0.9235697455585345,821.6114368438721,49804
100,0.9244382711771875,826.2737045288086,49804
step,cracktip_ratio,time,ELM
1,0.11209566939590199,4.706740140914917,15503
2,0.13156340257539456,9.487672090530396,16327
3,0.15344267144199697,14.458948612213135,17355
4,0.1767376768178176,19.9743869304657,18369
step,cracktip_ratio,time,ELM
1,0.11209566939590199,4.848110675811768,15503
2,0.13156340257539456,9.773913145065308,16327
3,0.15344267144199697,14.973644495010376,17355
4,0.1767376768178176,20.357519388198853,18369
5,0.19943289640783046,26.175490856170654,19455
6,0.22399167215112192,32.48892951011658,20725
7,0.24758498985185728,39.20905780792236,22145
8,0.2715483405466669,46.48793935775757,23667
9,0.296130649483034,54.59374284744263,25223
10,0.32009877507425066,65.72041988372803,26781
11,0.34301241628003976,73.52014327049255,28279
12,0.3671648393166802,80.85345315933228,29741
13,0.38988452273808527,91.65573215484619,31201
14,0.4123498881022757,100.98116183280945,32589
15,0.43400071094949866,109.69145560264587,33911
16,0.4544515527314338,120.68784356117249,35165
17,0.4750365311948326,131.39974904060364,36433
18,0.49399403052143687,142.90682315826416,37619
19,0.5131066464714479,152.40517783164978,38725
20,0.5319192106507978,164.52205848693848,39745
21,0.5491429108017417,174.1515917778015,40689
22,0.5651126363301864,183.91845774650574,41647
23,0.5821278822692367,197.12627744674683,42507
24,0.5978663982678649,207.44538497924805,43277
25,0.6121115769684959,221.61562085151672,44025
26,0.6267817035010921,232.32144713401794,44793
27,0.6404416414893543,244.27572560310364,45429
28,0.6535959468210846,256.6946771144867,46135
29,0.6664481295623741,267.8146142959595,46763
30,0.6782895480901656,279.6491641998291,47273
31,0.690101141551229,291.68711733818054,47785
32,0.7011650667513308,303.13578248023987,48343
33,0.7119897048110724,315.0465214252472,48801
34,0.722332586481442,330.7941541671753,49275
35,0.7318970128427198,342.7113227844238,49651
36,0.7411379872869216,353.9088251590729,50049
37,0.750090956440348,365.351215839386,50377
38,0.7585263964648072,377.3701376914978,50705
39,0.7669565274005352,389.53063011169434,51031
40,0.7747928006144092,401.86289048194885,51293
41,0.7821379548474143,417.8214638233185,51595
42,0.7891371407090483,430.41398096084595,51845
43,0.79666465435707,446.36576104164124,52083
44,0.8029624609179183,458.56548738479614,52329
45,0.8090020084183431,470.65471744537354,52547
46,0.8156596444509595,483.5347685813904,52771
47,0.8210808619155192,493.04277443885803,52989
48,0.8269797018112166,505.97564578056335,53131
49,0.8324423942477088,520.1834585666656,53307
50,0.8374711629788925,533.3819909095764,53501
51,0.841979989889144,543.1151278018951,53631
52,0.8464060744398603,553.1755628585815,53731
53,0.8507925993395095,567.7148978710175,53811
54,0.8549721972861694,578.2182490825653,53909
55,0.8591768951608503,593.2416849136353,54047
56,0.8632393256616302,608.0969569683075,54145
57,0.866436527002811,618.5607118606567,54265
58,0.8699599546820356,629.2749347686768,54331
59,0.8742182154938198,639.8309211730957,54405
60,0.8770160416805148,654.6569516658783,54515
61,0.8796365138155805,665.19082903862,54629
62,0.883243672122084,675.6043064594269,54709
63,0.8860339374467735,690.7087664604187,54835
64,0.8887905708365399,701.6017739772797,54907
65,0.8906328055623761,711.8522846698761,54935
66,0.8933095119640029,722.298127412796,55071
67,0.8959394935544914,733.0431275367737,55159
68,0.8976715885657731,743.5897312164307,55189
69,0.9002463686771266,757.8699958324432,55259
70,0.9019640540266602,767.986067533493,55319
71,0.9037379976454093,778.028151512146,55383
72,0.9054764978240444,788.405134677887,55419
73,0.907197768686454,798.8427829742432,55471
74,0.9089057016286458,809.7017517089844,55527
75,0.9097863439401772,820.8594517707825,55565
76,0.9114848825861949,832.3767545223236,55595
77,0.9132234349928657,842.8068246841431,55675
78,0.914931585339645,853.2568325996399,55701
79,0.9158008615429805,863.0319085121155,55753
80,0.9166701377463158,868.7408554553986,55753
81,0.917537693387572,873.6092441082001,55753
82,0.9192424026101927,881.4412472248077,55811
83,0.9201099582514489,889.6211097240448,55857
84,0.9209471118328136,898.4828140735626,55875
85,0.9218146674740697,907.6566119194031,55887
86,0.9226518210554344,916.5312418937683,55923
87,0.92437778874774,926.2970275878906,55959
88,0.9252362007987895,931.7105176448822,55959
89,0.9260830611648135,941.5681335926056,56025
90,0.9269530249008885,950.6237614154816,56031
91,0.9286467456329364,956.7826969623566,56031
92,0.9286582973179619,966.8694064617157,56057
93,0.9295167093690113,976.2015745639801,56135
94,0.9303635697350353,981.5448977947235,56135
95,0.931202452866221,987.2435929775238,56135
96,0.9320528876824323,996.7087557315826,56151
97,0.932891770813618,1005.8789534568787,56179
98,0.9329033224986435,1014.9083437919617,56199
99,0.9337306539448037,1023.9568631649017,56215
100,0.9345695370759894,1033.1778163909912,56237
step,cracktip_ratio,time,ELM
1,0.11209566939590199,5.633617401123047,15503
2,0.13156340257539456,10.482350826263428,16327
