1, 0
11, 5
21, 10
31, 15
41, 20
51, 25
61, 30
71, 35
81, 40
91, 45
101, 50
111, 55
121, 60
131, 65
141, 70
151, 75
161, 80
171, 85
181, 90
191, 95
201, 100
211, 105
221, 110
231, 115
241, 120
251, 125
261, 130
271, 135
281, 140
291, 145
301, 150
311, 155
321, 156.661
331, 158.168
341, 159.2
351, 159.786
361, 161.13
371, 162.544
381, 163.635
391, 164.478
401, 164.909
411, 166.161
421, 167.53
431, 168.834
441, 169.592
451, 170.253
461, 170.633
471, 171.467
481, 172.958
491, 174.178
501, 175.426
511, 176.282
521, 177.086
531, 177.475
541, 177.867
551, 179.438
561, 181.088
571, 182.513
581, 183.826
591, 185.27
601, 186.188
611, 186.868
621, 187.33
631, 187.802
641, 189.636
651, 191.551
661, 193.215
671, 194.313
681, 195.842
691, 196.988
701, 197.881
711, 198.441
721, 198.754
731, 199.436
741, 201.867
751, 203.778
761, 205.376
771, 206.879
781, 208.302
791, 209.578
801, 210.552
811, 211.213
821, 211.586
831, 212.605
841, 215.563
851, 217.952
861, 219.631
871, 221.198
881, 223.168
891, 224.872
901, 226.254
911, 227.074
921, 227.708
931, 228.624
941, 231.839
951, 235.14
961, 238.228
971, 240.051
981, 243.286
991, 245.491
1001, 247.675
1011, 249.035
1021, 249.98
1031, 250.986
1041, 255.112
1051, 259.85
1061, 264.739
1071, 266.404
1081, 270.696
1091, 273.357
1101, 277.156
1111, 279.741
1121, 282.259
1131, 283.147
1141, 286.44
1151, 291.414
1161, 296.414
1171, 301.414
1181, 304.791
1191, 307.928
1201, 312.928
1211, 316.473
1221, 321.472
1231, 326.213
1241, 331.007
1251, 332.854
1261, 336.651
1271, 341.651
1281, 346.651
1291, 351.651
1301, 356.651
1311, 361.651
1321, 366.651
1331, 369.289
1341, 374.289
1351, 379.289
1361, 384.167
1371, 388.966
1381, 393.966
1391, 398.966
1401, 403.867
1411, 408.867
1421, 413.867
1431, 418.867
1441, 423.867
1451, 428.867
1461, 433.566
1471, 438.566
1481, 443.566
1491, 448.566
1501, 453.566
1511, 458.566
1521, 463.566
1531, 468.566
1541, 473.54
1551, 478.451
1554, 479.951
