step,cracktip_ratio,time,ELM
step,cracktip_ratio,time,ELM
84,0.25955782483180945,1408.1350059509277,125145
85,0.26121453269726014,1420.579225063324,125145
86,0.26252469612487495,1439.5314271450043,125225
87,0.26383485955248964,1457.9715883731842,125233
88,0.26549156741794033,1476.1226196289062,125285
89,0.26645518640771926,1495.0434761047363,125341
90,0.26845843871100583,1513.552937746048,125369
91,0.26976860213862064,1524.4746325016022,125369
92,0.27107876556623545,1543.409762620926,125439
93,0.27238892899385014,1555.6691360473633,125439
94,0.27404563685930083,1573.8403930664062,125485
95,0.27500925584907976,1592.5056819915771,125543
96,0.27666596371453045,1610.8273890018463,125555
97,0.2773590525902023,1628.8836252689362,125567
98,0.278669216017817,1647.3751993179321,125613
99,0.27997937944543183,1667.0571517944336,125631
100,0.28128954287304664,1688.468018770218,125641
step,cracktip_ratio,time,ELM
1,0.07999999999999996,0.4158895015716553,1287
2,0.08285489643010013,0.6861686706542969,1354
3,0.08428234464515016,0.9781017303466797,1409
4,0.08659165972409122,1.2704126834869385,1435
5,0.08978284166692307,1.5795361995697021,1519
6,0.09209215674586413,1.9008870124816895,1579
7,0.09494705317596419,2.213108777999878,1645
8,0.09725636825490525,2.5339956283569336,1677
9,0.10011126468500542,2.863068103790283,1763
10,0.10259161842346687,3.2184641361236572,1801
11,0.10522098632884092,3.5689799785614014,1861
12,0.10770134006730236,3.9344146251678467,1921
13,0.11006248700103838,4.298347234725952,1955
14,0.11311822945284589,4.652341365814209,2009
15,0.11492346105827067,5.029147624969482,2049
16,0.11784052332031769,5.4134345054626465,2101
17,0.1208962657721252,5.7939159870147705,2115
18,0.1225628171877895,6.1864097118377686,2223
19,0.1257572398293576,6.589716196060181,2237
20,0.1285529829500992,7.139232158660889,2349
21,0.131088726739775,7.554016828536987,2405
22,0.13348579033969032,7.982064723968506,2459
23,0.13602153412936613,8.429823637008667,2537
24,0.13756676640372512,8.860578060150146,2607
25,0.1401025101934008,9.297734260559082,2687
26,0.1426382539830766,9.765996932983398,2781
27,0.14517399777275253,10.228389739990234,2875
28,0.14770974156242822,10.72193694114685,2957
29,0.15057104393606502,11.217153549194336,3015
30,0.15253823120326482,11.71947693824768,3055
31,0.1553513353724616,12.22544264793396,3125
32,0.15853819633005928,12.736978530883789,3135
33,0.16031850520305857,13.24579930305481,3203
34,0.16313160937225535,13.764331102371216,3233
35,0.16631847032985292,14.265710353851318,3279
36,0.1680987792028522,14.781221866607666,3333
37,0.1698790880758515,15.306257963180542,3345
38,0.17306594903344907,16.241819143295288,3469
39,0.17572891134370128,16.805028676986694,3495
40,0.17857875204815388,17.361823081970215,3563
41,0.18060323144725587,17.928242683410645,3625
42,0.18345307215170847,18.524638414382935,3661
43,0.18547755155081036,19.113064765930176,3743
44,0.18750203094991247,19.695420503616333,3803
45,0.19016499326016456,20.309375286102295,3837
46,0.19218947265926656,20.910903930664062,3913
47,0.19503931336371916,21.509795665740967,3967
48,0.19706379276282138,22.193178176879883,4033
49,0.19908827216192337,22.806610345840454,4111
50,0.20175123447217547,23.423118114471436,4125
51,0.20377571387127746,24.048269987106323,4207
52,0.20580019327037946,24.699212312698364,4259
53,0.20865003397483217,25.33795690536499,4329
54,0.21067451337393417,25.985859870910645,4357
55,0.21251211437883577,26.643412590026855,4419
56,0.21536195508328837,27.30858588218689,4483
57,0.21738643448239048,27.98449993133545,4497
58,0.21941091388149248,28.679054021835327,4567
59,0.22124851488639397,29.407641649246216,4581
60,0.22327299428549596,30.129600048065186,4673
61,0.22529747368459796,30.82914113998413,4683
62,0.22713507468949956,31.54084539413452,4745
63,0.22915955408860156,32.23603105545044,4771
64,0.23099715509350316,32.94608473777771,4819
65,0.23384699579795576,33.66034197807312,4841
66,0.23485923549750676,34.691840410232544,4961
67,0.23747956235273637,35.4441864490509,4999
68,0.23948281465602284,36.18541741371155,5035
69,0.24175659707341657,36.939152002334595,5097
70,0.24341330493886726,37.694600105285645,5131
71,0.24507001280431795,38.47135639190674,5173
72,0.24734379522171157,39.519811391830444,5221
73,0.24900050308716226,40.29075241088867,5233
74,0.25100375539044883,41.079243183135986,5301
75,0.25231391881806375,41.854671001434326,5325
76,0.25458770123545726,42.63365364074707,5391
77,0.25624440910090795,43.451393365859985,5413
78,0.25790111696635865,44.26241850852966,5443
79,0.25955782483180945,45.067739725112915,5493
80,0.26121453269726014,45.58407926559448,5493
81,0.26252469612487495,46.428218126297,5593
82,0.26418140399032564,47.48940086364746,5601
83,0.26549156741794033,48.60580325126648,5669
84,0.26776534983533407,49.546546936035156,5701
85,0.26907551326294876,50.55677914619446,5733
86,0.27073222112839945,51.527876138687134,5785
87,0.27204238455601426,52.38214683532715,5799
88,0.27369909242146495,53.27575969696045,5833
89,0.27500925584907976,54.20089626312256,5881
90,0.27631941927669457,55.10232591629028,5887
91,0.27797612714214526,56.03618884086609,5919
92,0.27928629056976007,56.963385820388794,5977
93,0.2803259238832677,57.892181634902954,6007
94,0.2816360873108825,58.83194899559021,6017
95,0.28294625073849733,59.79090094566345,6071
96,0.28425641416611214,60.766987562179565,6103
97,0.28522003315589095,61.776676654815674,6127
98,0.2862596664693988,62.74130606651306,6157
99,0.2875698298970135,63.705098390579224,6193
100,0.2888799933246282,64.66693592071533,6227
101,0.28984361231440725,65.29581618309021,6227
102,0.29115377574202195,66.281893491745,6281
103,0.2918468646176937,67.26817560195923,6313
104,0.29315702804530863,68.35784840583801,6325
105,0.29446719147292333,69.40770435333252,6351
106,0.2948137359107593,70.57674717903137,6395
107,0.296123899338374,71.60605692863464,6407
108,0.29708751832815294,72.62507939338684,6429
109,0.29874422619360363,73.63917255401611,6493
110,0.29874422619360363,74.76500296592712,6503
111,0.3004009340590543,75.8542709350586,6543
112,0.30171109748666913,76.54967546463013,6543
113,0.302057641924505,77.63874745368958,6555
114,0.3033678053521198,78.74973320960999,6573
115,0.3037143497899557,79.91904497146606,6603
116,0.3050245132175705,80.66891741752625,6603
117,0.30564158776951345,82.24043440818787,6649
118,0.3063346766451852,82.9168336391449,6649
119,0.30729829563496414,84.01573729515076,6709
120,0.3076448400728,85.07372164726257,6723
121,0.3089550035004148,86.02936029434204,6723
122,0.3089550035004148,87.13092732429504,6745
123,0.3106117113658655,87.82309126853943,6745
124,0.3106117113658655,88.92918920516968,6769
125,0.3119218747934803,90.06938695907593,6801
126,0.3122684192313162,91.18982267379761,6807
127,0.31323203822109513,92.34363508224487,6819
128,0.313578582658931,93.02283453941345,6819
129,0.3139251270967669,93.70244455337524,6819
130,0.3148887460865458,94.80812001228333,6831
131,0.3152352905243817,95.92716789245605,6859
132,0.31585236507632464,97.06854557991028,6887
133,0.3165454539519965,98.18716764450073,6909
134,0.3168919983898324,99.30813550949097,6919
135,0.3178556173796112,100.40392327308655,6935
136,0.3182021618174472,101.13183617591858,6935
137,0.3182021618174472,102.30554962158203,6947
138,0.319165780807226,103.45126104354858,6977
139,0.3195123252450619,104.17178606987,6977
140,0.3195123252450619,104.88041996955872,6977
141,0.3195123252450619,105.59426879882812,6977
142,0.3208224886726767,106.71255469322205,6989
143,0.3208224886726767,107.8577766418457,6999
144,0.3208224886726767,109.08250594139099,7009
145,0.3221326521002916,110.25109386444092,7019
146,0.3224791965381274,110.98994874954224,7019
147,0.3224791965381274,112.26090884208679,7035
148,0.3234428155279063,113.0201427936554,7035
149,0.3237893599657423,114.22085046768188,7059
150,0.3237893599657423,114.94716548919678,7059
151,0.3237893599657423,116.18161797523499,7073
152,0.3241359044035781,117.00826382637024,7073
153,0.325099523393357,117.71051526069641,7073
154,0.325446067831193,118.4929609298706,7073
155,0.325446067831193,119.26706838607788,7073
156,0.325446067831193,120.01992154121399,7073
157,0.3257926122690289,120.8045003414154,7073
158,0.3257926122690289,121.64529752731323,7073
159,0.3267562312588077,122.44870328903198,7073
160,0.3267562312588077,123.62498259544373,7093
161,0.3271027756966437,124.3589358329773,7093
162,0.3271027756966437,125.12678003311157,7093
163,0.3271027756966437,126.41946172714233,7131
164,0.3277198502485865,127.69110441207886,7149
165,0.3277198502485865,128.85597395896912,7157
166,0.3277198502485865,130.01328587532043,7169
167,0.3284129391242584,130.77782344818115,7169
168,0.3284129391242584,131.54474139213562,7169
169,0.3284129391242584,132.33122372627258,7169
170,0.3284129391242584,133.04057502746582,7169
171,0.32893932105031554,133.80979752540588,7169
172,0.32893932105031554,134.56066131591797,7169
173,0.32893932105031554,135.273907661438,7169
174,0.32893932105031554,136.02334332466125,7169
175,0.32893932105031554,136.78095388412476,7169
176,0.32893932105031554,137.52497386932373,7169
177,0.32893932105031554,138.26863288879395,7169
step,cracktip_ratio,time,ELM
1,0.07999999999999996,0.41297292709350586,1396
2,0.0814274482150501,0.7284078598022461,1476
3,0.08373676329399105,1.0499515533447266,1615
4,0.08560514494098659,1.393371343612671,1763
5,0.08747352658798213,1.7595539093017578,1935
6,0.08978284166692307,2.1382105350494385,2071
7,0.09209215674586413,2.5463638305664062,2285
8,0.0945061197440189,2.973663806915283,2421
9,0.09664729206659384,3.42527174949646,2605
10,0.0992293978211145,4.075320720672607,2817
11,0.10135144155423625,4.57150936126709,2987
12,0.10363351170057433,5.073459625244141,3133
13,0.10603935835557943,5.6017069816589355,3291
14,0.1086039558700147,6.1728901863098145,3465
15,0.1109651028037506,6.74017596244812,3669
16,0.11325690964260637,7.322581052780151,3791
17,0.11631265209441388,8.141987085342407,3931
18,0.11797920351007818,8.770808458328247,4077
19,0.12103494596188569,9.464022159576416,4229
20,0.1233960928956217,10.169216871261597,4368
21,0.1257572398293576,11.402079582214355,4558
22,0.12827068502382988,12.65805196762085,4788
23,0.13073708871862544,13.66727900505066,4982
24,0.13305987467691216,14.781217813491821,5198
25,0.1350310226140492,15.89384651184082,5476
26,0.13749742630884476,17.17738914489746,5758
27,0.14003317009852057,18.498445510864258,5984
28,0.14228661596192704,19.82949161529541,6214
29,0.14460940192021376,20.859978914260864,6402
step,cracktip_ratio,time,ELM
step,cracktip_ratio,time,ELM
1,0.07999999999999996,51.09641218185425,477234
2,0.08071372410752498,99.40977263450623,477234
3,0.08214117232257512,147.52700662612915,477234
step,cracktip_ratio,time,ELM
1,0.07999999999999996,0.625324010848999,1407
2,0.08093419082349773,1.218738079071045,1618
3,0.08222524370075801,1.7289423942565918,1977
4,0.08409362534775355,2.419904947280884,2422
5,0.0859620069947491,3.1165783405303955,2949
6,0.0880508553577174,3.9108221530914307,3498
7,0.09019202768029255,4.809561014175415,4034
8,0.09236494742144374,5.863888740539551,4656
9,0.09464251508180854,7.097163200378418,5302
10,0.0968677587825666,8.478349447250366,5892
11,0.09909300248332464,9.957989692687988,6474
12,0.1014259486376925,11.562392711639404,7058
13,0.10373265349663596,13.340543031692505,7710
14,0.1061511189807639,15.26599407196045,8206
15,0.1084999457276945,17.306902647018433,8800
16,0.11082642261399023,19.41013526916504,9296
17,0.11318756954772602,21.962964296340942,9815
18,0.11554871648146192,24.18543291091919,10339
19,0.11790986341519794,26.615467309951782,10881
20,0.12027101034893384,29.09370231628418,11351
21,0.12287544489938518,31.900951862335205,11825
22,0.12527126188056126,35.44252562522888,12331
step,cracktip_ratio,time,ELM
1,0.07999999999999996,58.96862554550171,477234
2,0.08071372410752498,108.06646275520325,477234
3,0.08214117232257512,158.5408070087433,477234
4,0.08373676329399105,207.79626727104187,477234
5,0.08533235426540708,256.50894355773926,477234
6,0.08720073591240263,306.1539258956909,477234
7,0.08906911755939817,354.4523284435272,477234
8,0.09121028988197322,402.06348514556885,477234
9,0.09307867152896865,453.74808502197266,477234
10,0.09538798660790959,501.3150911331177,477234
11,0.09752915893048486,550.019856929779,477234
12,0.09983847400942591,598.2810955047607,477234
13,0.10204603707230786,648.6528062820435,477234
14,0.1042536001351897,692.3182461261749,477234
15,0.10673395387365125,737.9725685119629,477234
16,0.10909053110344569,785.7993273735046,477234
17,0.11145167803718159,833.6307737827301,477234
18,0.11381282497091749,882.7896552085876,477234
19,0.11547937638658179,929.1203446388245,477234
20,0.11784052332031769,976.4546337127686,477234
21,0.1202016702540536,1023.277911901474,477234
22,0.1225628171877895,1069.3975384235382,477234
23,0.12422936860345368,1165.9397058486938,477270
24,0.12714643086550081,1311.855831861496,477362
25,0.1298208548449371,1398.6762204170227,477448
26,0.13179200278207415,1482.2511870861053,477622
27,0.1336244705294508,1567.3952832221985,477682
step,cracktip_ratio,time,ELM
1,0.07999999999999996,0.4572110176086426,3601
2,0.07999999999999996,1.2271976470947266,3661
3,0.08071372410752498,1.9645769596099854,3746
4,0.08214117232257512,2.7347540855407715,3987
5,0.08373676329399105,3.544950485229492,4330
6,0.08546874960319684,4.430665493011475,4749
7,0.08747352658798213,5.386593580245972,5217
8,0.08939423219458453,6.724730730056763,5871
9,0.09151482797612875,7.883907794952393,6733
10,0.09379239563649366,9.176544666290283,7520
11,0.09596531537764486,10.643953561782837,8479
12,0.09824288303800999,12.260708093643188,9360
13,0.10045856244404128,14.00002908706665,10248
14,0.10280252084471297,15.905874252319336,11153
15,0.10501008390759492,17.978395462036133,12094
16,0.10742854939172275,20.20653462409973,13052
17,0.10971518924200241,22.64801573753357,14202
18,0.11235429383989393,25.239778518676758,15106
19,0.11471544077362994,28.014887809753418,16136
20,0.11707658770736584,30.983724117279053,17281
21,0.11943773464110174,34.12645483016968,18263
22,0.12179888157483765,38.4409556388855,19455
23,0.12416002850857355,42.01135802268982,20421
24,0.12652117544230945,45.74574518203735,21421
25,0.12883528087636864,49.79634618759155,22391
26,0.13137102466604433,54.21874928474426,23301
27,0.1336244705294508,58.69808030128479,24201
28,0.1358779163928573,64.88787078857422,25233
29,0.13841366018253298,69.92593789100647,26171
30,0.14059776595105933,75.43529915809631,27063
31,0.1428512118144657,81.09648156166077,28003
32,0.14517399777275253,86.35947012901306,29147
33,0.1474274436361589,91.8177661895752,30112
34,0.14986776789376588,97.84802079200745,31086
35,0.15225791361196417,103.92675995826721,32192
36,0.1545546201330621,110.23850321769714,33180
37,0.15685132665416013,116.87115693092346,34173
38,0.15902999314685917,123.69693064689636,35248
39,0.16127998006940714,130.7275824546814,36132
step,cracktip_ratio,time,ELM
1,0.07999999999999996,0.3195314407348633,3586
2,0.07999999999999996,0.6800124645233154,3586
3,0.08093419082349773,1.224362850189209,3699
4,0.08214117232257512,1.9837329387664795,3881
5,0.08400955396957055,2.7731966972351074,4136
6,0.0858779356165662,3.62807297706604,4565
7,0.08783038864174464,4.570130825042725,4996
8,0.08991923700471283,5.634619951248169,5516
9,0.09206040932728798,6.857314586639404,6230
10,0.09423332906843918,8.222954750061035,6945
11,0.09651089672880397,9.65647006034851,7752
12,0.09873614042956214,11.400637149810791,8576
13,0.10107865087865664,13.198489904403687,9416
14,0.10328621394153858,15.175019979476929,10188
15,0.10556828408787666,17.34191870689392,11086
16,0.10811797792121847,19.629695177078247,12003
17,0.11047912485495437,22.21158242225647,12910
18,0.11277093169381014,25.022753953933716,13705
19,0.11513207862754593,27.999584197998047,14622
20,0.11749322556128183,31.060900449752808,15528
21,0.12013233015917335,34.2855486869812,16486
22,0.1221461793338734,38.50551152229309,17500
23,0.12485462402664504,41.833059549331665,18286
24,0.1272851110552613,45.27321815490723,19292
25,0.12946921682378754,48.90375232696533,20188
26,0.1319356205185832,52.64593291282654,21066
27,0.13432774657175006,57.91020655632019,22008
28,0.1363731721505158,63.46410632133484,23022
29,0.13911693622483223,67.93458819389343,23890
30,0.14130104199335847,72.60825061798096,24900
31,0.1434851477618847,77.44239258766174,25796
32,0.14587727381505167,82.3059241771698,26794
33,0.14841301760472747,87.43687272071838,27719
step,cracktip_ratio,time,ELM
1,0.07999999999999996,0.6529519557952881,7892
2,0.08071372410752498,1.2789971828460693,7892
3,0.08214117232257512,2.281623125076294,7900
4,0.08400955396957055,3.2708539962768555,7987
5,0.08560514494098659,4.693985462188721,8169
6,0.08774631726356164,6.18491005897522,8427
7,0.08975109424834704,7.757665634155273,8775
8,0.09192401398949823,9.380160093307495,9395
9,0.09406518631207339,11.133477926254272,10263
10,0.09629043001283144,13.134167671203613,11119
11,0.09837927837579974,15.310380697250366,12114
12,0.10073135311962078,17.705195426940918,13255
13,0.10293891618250273,20.343865156173706,14515
14,0.10514647924538467,23.328505516052246,15805
15,0.10742854939172275,26.591612815856934,17115
16,0.10971518924200241,30.20087480545044,18357
17,0.11186831589109769,34.18434691429138,19833
18,0.11429880291971384,38.34124231338501,21157
19,0.11638199218929413,42.881651163101196,22703
20,0.11874313912303003,47.485891819000244,23933
21,0.12096560586700544,52.4790358543396,25145
22,0.12332675280074135,57.00541877746582,26553
23,0.1253406019754415,63.26833486557007,27885
24,0.12756740898153063,68.46487522125244,29127
25,0.1298208548449371,74.0092716217041,30505
26,0.13200496061346334,79.63208055496216,31603
27,0.13418906638198946,85.52366065979004,32775
28,0.13622955441400686,91.7830822467804,34103
29,0.13841366018253298,98.32699728012085,35299
30,0.14031546802479,103.28456473350525,36431
31,0.14256891388819648,110.77935814857483,37639
32,0.14454006182533352,120.34097409248352,38761
33,0.14672416759385964,128.28674459457397,39909
step,cracktip_ratio,time,ELM
1,0.07999999999999996,2.3931331634521484,28470
2,0.08035686205376247,4.78511643409729,28470
3,0.0814274482150501,8.665389776229858,28482
4,0.08293896780828314,12.642633199691772,28536
5,0.08445048740151606,18.64859366416931,28640
6,0.08618247371072196,22.832819938659668,28888
7,0.08796678397953439,27.12586998939514,29430
8,0.08978284166692307,33.2648823261261,30141
9,0.09165122331391873,39.78186917304993,31205
10,0.09365600029870391,46.02862310409546,32476
11,0.09574484866167221,52.09279417991638,34225
12,0.09783369702464051,60.61167907714844,36191
13,0.10011126468500542,71.5567057132721,38533
14,0.10221968595182584,81.16936779022217,40953
step,cracktip_ratio,time,ELM
1,0.07999999999999996,2.9238641262054443,34830
2,0.08071372410752498,5.661710739135742,34830
3,0.08214117232257512,8.55514907836914,34830
4,0.08373676329399105,11.409135818481445,34830
5,0.08560514494098659,14.329546451568604,34830
6,0.08747352658798213,19.13767385482788,34859
7,0.08961469891055729,24.288115739822388,34878
8,0.09192401398949823,31.94136333465576,34919
9,0.09423332906843918,37.35833668708801,34972
10,0.09637450139101433,42.79642462730408,35058
11,0.0986838164699555,48.098286628723145,35203
12,0.10086774845741053,54.66222620010376,35449
13,0.10307531152029237,61.25186777114868,35665
14,0.10549377700442053,65.94308233261108,35903
15,0.10742854939172275,72.52934885025024,36161
16,0.10971518924200241,77.30376315116882,36370
17,0.11165969832182232,84.0697295665741,36740
18,0.11402084525555822,90.89502215385437,37306
19,0.11631265209441388,97.89200162887573,38223
20,0.1182571611742338,105.14927935600281,39253
21,0.12061830810796959,112.58705186843872,40589
22,0.12263215728266974,120.41169047355652,42049
23,0.1249239641215254,128.57071995735168,43385
24,0.1268684732013452,136.94846892356873,44937
25,0.1291869188975181,148.2344353199005,46437
26,0.1313016845711642,157.35641026496887,48043
27,0.13327283250830124,166.78765654563904,49429
28,0.13552627837170772,176.44711208343506,50961
29,0.13749742630884476,186.43673658370972,52403
30,0.139681532077371,196.85463047027588,54067
31,0.14165268001450815,207.830881357193,55437
32,0.14383678578303427,218.68163132667542,57041
33,0.14580793372017142,229.91013765335083,58431
34,0.14792269939381741,242.18175554275513,59847
35,0.14996120709086613,254.56561613082886,61179
36,0.1519062755908145,267.21378350257874,62693
37,0.1539447832878632,284.10428643226624,64089
38,0.156148050611861,296.76422691345215,65605
39,0.15792835948486028,309.5335593223572,67061
40,0.15987342798480875,322.53916454315186,68425
41,0.1618184964847571,336.2934899330139,69811
42,0.16385700418180582,350.070170879364,71311
43,0.16570863348465403,364.2458963394165,72615
44,0.16739550316055307,378.66970658302307,74059
45,0.16934057166050154,395.4280047416687,75519
46,0.17119220096334975,414.72095108032227,76917
47,0.173019229434899,432.7240116596222,78459
48,0.17490355003835067,449.8372778892517,79861
49,0.17683459024035253,467.44168305397034,81303
50,0.17867219124525413,485.8507311344147,82651
51,0.18028398999168083,504.1002769470215,84031
52,0.18221503019368268,522.8107814788818,85415
53,0.18373338974300923,541.7003011703491,86741
54,0.18566442994501087,561.6013667583466,88053
55,0.18740859175281233,580.5787317752838,89465
56,0.1890671100977891,597.3012907505035,90825
57,0.1909047111026907,614.8103060722351,92097
58,0.1924697902505672,632.6445767879486,93583
59,0.194354110854019,651.0234489440918,94959
60,0.19591919000189573,670.3665232658386,96095
61,0.1973908299526721,690.2344417572021,97349
62,0.19927515055612377,710.0573046207428,98501
63,0.20079351010545032,730.2529139518738,99749
64,0.2022651500562267,752.1216349601746,100961
65,0.2041027510611283,776.1285486221313,102039
66,0.20557439101190467,796.8822433948517,103267
67,0.2071394701597814,818.2219033241272,104429
68,0.20861111011055777,840.8040978908539,105497
69,0.21003603046278407,862.7842905521393,106827
70,0.21155439001211063,884.6391339302063,107887
71,0.21339199101701223,908.1289396286011,109097
72,0.21481691136923853,932.5959424972534,110107
73,0.21633527091856497,959.0807404518127,111089
74,0.21776019127079127,987.9115219116211,112111
75,0.21886587016744263,1010.5606985092163,113287
76,0.220703471172344,1034.4634809494019,114277
77,0.22180915006899538,1057.7236216068268,115385
78,0.22323407042122168,1081.7812151908875,116379
79,0.22465899077344786,1098.3583376407623,117317
80,0.22608391112567416,1116.506408214569,118385
81,0.22727934677999373,1140.6507277488708,119381
82,0.22865797838908186,1165.2629940509796,120349
83,0.22980669444485124,1182.5671029090881,121315
84,0.23095584135603275,1206.8598985671997,122079
85,0.23210455741180225,1232.8376173973083,123273
86,0.23326426266169764,1270.147987127304,124129
87,0.2344573663493833,1296.918612241745,124921
88,0.23563904998753082,1328.8216705322266,125981
89,0.23706163837312322,1361.3745222091675,127041
90,0.23824332201127074,1383.8405919075012,127855
91,0.23954206538934752,1418.0262806415558,128851
92,0.2406789565980444,1460.8573813438416,129687
93,0.24185385496860556,1480.6370792388916,130565
94,0.24316401839622037,1508.083221912384,131431
95,0.24430090960491724,1535.6887760162354,132519
96,0.24554344050400523,1554.981828212738,133171
97,0.24661269918417528,1574.3867557048798,134049
98,0.24761432533581862,1602.2426352500916,134877
99,0.24875121654451537,1631.1010251045227,135671
100,0.24975284269615872,1664.0970573425293,136439
101,0.2510630061237734,1690.797293663025,137115
102,0.2518913600564988,1729.916627407074,138035
103,0.2530282512651957,1768.440316438675,138721
104,0.25409750994536584,1807.6320474147797,139447
105,0.2551667686255359,1847.914273262024,140343
106,0.2561683947771791,1886.752009153366,141117
107,0.2570643812384312,1922.5973563194275,141875
108,0.25806600739007457,1951.67946434021,142649
