1, 0
11, 5
21, 10
31, 15
41, 20
51, 25
61, 30
71, 35
81, 40
91, 45
101, 50
111, 55
121, 60
131, 65
141, 70
151, 75
161, 80
171, 85
181, 90
191, 95
201, 100
211, 105
221, 110
231, 115
241, 120
251, 125
261, 130
271, 135
281, 140
291, 145
301, 150
311, 155
321, 160
331, 165
341, 166.7
351, 168.172
361, 169.125
371, 170.326
381, 171.6
391, 172.776
401, 173.483
411, 174.012
421, 175.185
431, 176.395
441, 177.596
451, 178.424
461, 178.769
471, 179.332
481, 180.591
491, 181.861
501, 183.161
511, 183.945
521, 184.553
531, 184.935
541, 185.533
551, 187.02
561, 188.418
571, 189.893
581, 191.498
591, 192.463
601, 193.006
611, 193.417
621, 194.354
631, 196.033
641, 197.447
651, 198.678
661, 200.033
671, 200.956
681, 201.635
691, 202.05
701, 202.394
711, 203.15
721, 204.82
731, 206.225
741, 207.529
751, 209.078
761, 209.946
771, 210.809
781, 211.19
791, 211.519
801, 212.094
811, 213.558
821, 215.189
831, 216.789
841, 218.136
851, 219.483
861, 220.556
871, 221.451
881, 222.072
891, 222.432
901, 223.241
911, 225.392
921, 227.373
931, 228.642
941, 230.253
951, 232.068
961, 233.392
971, 234.487
981, 235.344
991, 235.743
1001, 236.678
1011, 239.445
1021, 242.127
1031, 243.781
1041, 246.531
1051, 248.145
1061, 249.851
1071, 251.398
1081, 252.747
1091, 253.349
1101, 255.02
1111, 258.937
1121, 262.97
1131, 264.435
1141, 268.422
1151, 270.312
1161, 273.038
1171, 275.509
1181, 276.937
1191, 277.984
1201, 281.135
1211, 286.061
1221, 291.005
1231, 292.971
1241, 297.835
1251, 300.516
1261, 304.08
1271, 308.374
1281, 311.207
1291, 313.051
1301, 316.984
1311, 321.588
1321, 326.588
1331, 331.588
1341, 335.424
1351, 338.856
1361, 343.856
1371, 347.195
1381, 352.195
1391, 356.724
1401, 361.243
1411, 365.6
1421, 370.6
1431, 374.641
1441, 379.641
1451, 384.641
1461, 389.641
1471, 394.641
1481, 399.641
1491, 403.416
1501, 408.416
1511, 413.416
1521, 418.416
1531, 422.925
1541, 427.797
1551, 432.797
1561, 437.5
1571, 442.5
1581, 447.5
1591, 452.5
1601, 457.5
1611, 462.5
1621, 467.5
1631, 472.5
1641, 477.5
1645, 479.5
